instrument,option_type,strike,expiry_type,expiry_code,signal_time,base_price,entry_level_1,entry_level_2,entry_level_3,parts_filled,part1_time,part1_price,part2_time,part2_price,part3_time,part3_price,avg_entry_price,exit_time,exit_price,exit_reason,pnl,pnl_pct,money_pnl,lot_size,status
SENSEX,CE,73500.0,WEEK,1,2025-03-05 10:33:00+05:30,540.35,567.3675000000001,594.3850000000001,621.4025,3,2025-03-05 10:36:00+05:30,567.3675000000001,2025-03-05 11:35:00+05:30,594.3850000000001,2025-03-05 11:36:00+05:30,621.4025,594.38770175,2025-03-05 11:48:00+05:30,713.2652421,STOP_LOSS,-118.87754035,-20.0,-2377.550807,20,CLOSED
SENSEX,CE,73800.0,WEEK,1,2025-03-05 12:00:00+05:30,566.85,595.1925,623.5350000000001,651.8774999999999,2,2025-03-05 12:31:00+05:30,595.1925,2025-03-05 12:32:00+05:30,623.5350000000001,,,609.3637500000001,2025-03-05 12:55:00+05:30,548.4273750000001,TARGET,60.936375,9.999999999999998,1218.7275,20,CLOSED
SENSEX,PE,73800.0,WEEK,1,2025-03-05 12:56:00+05:30,430.35,451.86750000000006,473.38500000000005,494.9025,3,2025-03-05 13:06:00+05:30,451.86750000000006,2025-03-05 13:33:00+05:30,473.38500000000005,2025-03-05 13:40:00+05:30,494.9025,473.38715175000004,2025-03-05 14:30:00+05:30,481.5,EOD,-8.112848249999956,-1.7137871655385408,-162.25696499999913,20,CLOSED
SENSEX,CE,73700.0,WEEK,1,2025-03-06 10:03:00+05:30,463.9,487.09499999999997,510.29,533.4849999999999,3,2025-03-06 10:05:00+05:30,487.09499999999997,2025-03-06 10:05:00+05:30,510.29,2025-03-06 10:06:00+05:30,533.4849999999999,510.2923195,2025-03-06 10:09:00+05:30,459.26308755,TARGET,51.029231949999996,10.0,1020.5846389999999,20,CLOSED
SENSEX,CE,73900.0,WEEK,1,2025-03-06 11:05:00+05:30,428.2,449.61,471.02000000000004,492.42999999999995,3,2025-03-06 11:06:00+05:30,449.61,2025-03-06 11:06:00+05:30,471.02000000000004,2025-03-06 11:06:00+05:30,492.42999999999995,471.022141,2025-03-06 11:22:00+05:30,423.9199269,TARGET,47.10221409999997,9.999999999999993,942.0442819999994,20,CLOSED
SENSEX,CE,73800.0,WEEK,1,2025-03-06 11:46:00+05:30,470.7,494.235,517.77,541.305,3,2025-03-06 11:50:00+05:30,494.235,2025-03-06 11:52:00+05:30,517.77,2025-03-06 12:03:00+05:30,541.305,517.7723535,2025-03-06 12:50:00+05:30,621.3268242,STOP_LOSS,-103.55447070000002,-20.000000000000004,-2071.0894140000005,20,CLOSED
SENSEX,CE,74100.0,WEEK,1,2025-03-06 12:52:00+05:30,462.55,485.6775,508.80500000000006,531.9325,2,2025-03-06 13:54:00+05:30,485.6775,2025-03-06 14:13:00+05:30,508.80500000000006,,,497.24125000000004,2025-03-06 14:30:00+05:30,447.517125,TARGET,49.724125000000015,10.000000000000002,994.4825000000003,20,CLOSED
SENSEX,CE,74300.0,WEEK,1,2025-03-07 09:53:00+05:30,361.3,379.365,397.43000000000006,415.495,3,2025-03-07 09:59:00+05:30,379.365,2025-03-07 10:03:00+05:30,397.43000000000006,2025-03-07 10:04:00+05:30,415.495,397.4318065,2025-03-07 10:14:00+05:30,476.9181678,STOP_LOSS,-79.4863613,-20.0,-1589.727226,20,CLOSED
SENSEX,CE,74500.0,WEEK,1,2025-03-07 11:13:00+05:30,391.5,411.07500000000005,430.65000000000003,450.22499999999997,2,2025-03-07 11:16:00+05:30,411.07500000000005,2025-03-07 11:16:00+05:30,430.65000000000003,,,420.8625,2025-03-07 11:24:00+05:30,378.77625,TARGET,42.08625000000001,10.000000000000002,841.7250000000001,20,CLOSED
SENSEX,PE,74500.0,WEEK,1,2025-03-07 11:30:00+05:30,359.4,377.37,395.34000000000003,413.30999999999995,3,2025-03-07 11:40:00+05:30,377.37,2025-03-07 11:47:00+05:30,395.34000000000003,2025-03-07 11:48:00+05:30,413.30999999999995,395.341797,2025-03-07 12:02:00+05:30,474.41015639999995,STOP_LOSS,-79.06835939999996,-19.99999999999999,-1581.3671879999993,20,CLOSED
SENSEX,CE,74400.0,WEEK,1,2025-03-07 12:31:00+05:30,348.75,366.1875,383.62500000000006,401.06249999999994,1,2025-03-07 12:37:00+05:30,366.1875,,,,,366.1875,2025-03-07 12:46:00+05:30,329.56875,TARGET,36.61874999999998,9.999999999999993,732.3749999999995,20,CLOSED
SENSEX,PE,74300.0,WEEK,1,2025-03-07 12:51:00+05:30,329.85,346.34250000000003,362.83500000000004,379.3275,1,2025-03-07 12:54:00+05:30,346.34250000000003,,,,,346.34250000000003,2025-03-07 12:56:00+05:30,311.70825,TARGET,34.63425000000001,10.000000000000002,692.6850000000002,20,CLOSED
SENSEX,PE,74300.0,WEEK,1,2025-03-07 13:11:00+05:30,349.15,366.6075,384.065,401.5224999999999,1,2025-03-07 13:11:00+05:30,366.6075,,,,,366.6075,2025-03-07 13:15:00+05:30,329.94675,TARGET,36.66075000000001,10.000000000000002,733.2150000000001,20,CLOSED
SENSEX,CE,74400.0,WEEK,1,2025-03-07 13:21:00+05:30,335.8,352.59000000000003,369.38000000000005,386.16999999999996,1,2025-03-07 13:36:00+05:30,352.59000000000003,,,,,352.59000000000003,2025-03-07 13:50:00+05:30,317.331,TARGET,35.259000000000015,10.000000000000004,705.1800000000003,20,CLOSED
SENSEX,PE,74300.0,WEEK,1,2025-03-07 13:51:00+05:30,322.5,338.625,354.75000000000006,370.87499999999994,3,2025-03-07 13:52:00+05:30,338.625,2025-03-07 13:53:00+05:30,354.75000000000006,2025-03-07 13:56:00+05:30,370.87499999999994,354.7516125,2025-03-07 14:03:00+05:30,319.27645125000004,TARGET,35.475161249999985,9.999999999999995,709.5032249999997,20,CLOSED
SENSEX,CE,74400.0,WEEK,1,2025-03-07 14:21:00+05:30,329.3,345.76500000000004,362.23,378.695,1,2025-03-07 14:28:00+05:30,345.76500000000004,,,,,345.76500000000004,2025-03-07 14:30:00+05:30,328.95,EOD,16.815000000000055,4.863129582230721,336.3000000000011,20,CLOSED
SENSEX,CE,74600.0,WEEK,1,2025-03-10 09:41:00+05:30,204.6,214.83,225.06,235.28999999999996,3,2025-03-10 09:42:00+05:30,214.83,2025-03-10 09:42:00+05:30,225.06,2025-03-10 09:42:00+05:30,235.28999999999996,225.06102299999998,2025-03-10 09:55:00+05:30,270.07322759999994,STOP_LOSS,-45.01220459999996,-19.999999999999986,-900.2440919999992,20,CLOSED
SENSEX,PE,74600.0,WEEK,1,2025-03-10 10:11:00+05:30,295.45,310.2225,324.995,339.7675,2,2025-03-10 10:13:00+05:30,310.2225,2025-03-10 10:16:00+05:30,324.995,,,317.60875,2025-03-10 10:18:00+05:30,285.847875,TARGET,31.760875,10.0,635.2175,20,CLOSED
SENSEX,CE,74600.0,WEEK,1,2025-03-10 10:41:00+05:30,224.4,235.62,246.84000000000003,258.06,1,2025-03-10 10:44:00+05:30,235.62,,,,,235.62,2025-03-10 10:57:00+05:30,212.05800000000002,TARGET,23.561999999999983,9.999999999999993,471.23999999999967,20,CLOSED
SENSEX,PE,74600.0,WEEK,1,2025-03-10 11:04:00+05:30,252.5,265.125,277.75,290.375,1,2025-03-10 11:10:00+05:30,265.125,,,,,265.125,2025-03-10 11:16:00+05:30,238.6125,TARGET,26.51249999999999,9.999999999999996,530.2499999999998,20,CLOSED
SENSEX,CE,74600.0,WEEK,1,2025-03-10 11:39:00+05:30,204.05,214.25250000000003,224.45500000000004,234.6575,1,2025-03-10 11:40:00+05:30,214.25250000000003,,,,,214.25250000000003,2025-03-10 11:46:00+05:30,192.82725000000002,TARGET,21.425250000000005,10.000000000000002,428.5050000000001,20,CLOSED
SENSEX,PE,74600.0,WEEK,1,2025-03-10 11:53:00+05:30,243.65,255.8325,268.01500000000004,280.1975,3,2025-03-10 11:57:00+05:30,255.8325,2025-03-10 12:02:00+05:30,268.01500000000004,2025-03-10 12:03:00+05:30,280.1975,268.01621825,2025-03-10 12:19:00+05:30,321.6194619,STOP_LOSS,-53.60324364999997,-19.999999999999986,-1072.0648729999994,20,CLOSED
SENSEX,CE,74600.0,WEEK,1,2025-03-10 13:04:00+05:30,144.3,151.51500000000001,158.73000000000002,165.945,1,2025-03-10 13:06:00+05:30,151.51500000000001,,,,,151.51500000000001,2025-03-10 13:12:00+05:30,136.36350000000002,TARGET,15.151499999999999,9.999999999999998,303.03,20,CLOSED
SENSEX,PE,74500.0,WEEK,1,2025-03-10 12:48:00+05:30,231.0,242.55,254.10000000000002,265.65,3,2025-03-10 13:45:00+05:30,242.55,2025-03-10 13:45:00+05:30,254.10000000000002,2025-03-10 13:47:00+05:30,265.65,254.101155,2025-03-10 14:19:00+05:30,304.921386,STOP_LOSS,-50.82023099999998,-19.99999999999999,-1016.4046199999996,20,CLOSED
SENSEX,PE,74300.0,WEEK,1,2025-03-10 14:22:00+05:30,200.15,210.15750000000003,220.16500000000002,230.17249999999999,3,2025-03-10 14:23:00+05:30,210.15750000000003,2025-03-10 14:23:00+05:30,220.16500000000002,2025-03-10 14:24:00+05:30,230.17249999999999,220.16600075000002,2025-03-10 14:26:00+05:30,264.1992009,STOP_LOSS,-44.03320014999997,-19.999999999999986,-880.6640029999994,20,CLOSED
SENSEX,CE,74000.0,WEEK,1,2025-03-11 10:44:00+05:30,78.4,82.32000000000001,86.24000000000001,90.16,2,2025-03-11 10:44:00+05:30,82.32000000000001,2025-03-11 10:44:00+05:30,86.24000000000001,,,84.28000000000002,2025-03-11 10:44:00+05:30,75.85200000000002,TARGET,8.427999999999997,9.999999999999995,168.55999999999995,20,CLOSED
SENSEX,CE,74000.0,WEEK,1,2025-03-11 10:57:00+05:30,130.35,136.8675,143.38500000000002,149.90249999999997,3,2025-03-11 10:58:00+05:30,136.8675,2025-03-11 10:58:00+05:30,143.38500000000002,2025-03-11 10:58:00+05:30,149.90249999999997,143.38565175,2025-03-11 10:58:00+05:30,129.047086575,TARGET,14.338565174999985,9.99999999999999,286.7713034999997,20,CLOSED
SENSEX,CE,74100.0,WEEK,1,2025-03-11 11:02:00+05:30,102.75,107.8875,113.025,118.1625,2,2025-03-11 11:02:00+05:30,107.8875,2025-03-11 11:02:00+05:30,113.025,,,110.45625,2025-03-11 11:02:00+05:30,99.410625,TARGET,11.045625000000001,10.000000000000002,220.91250000000002,20,CLOSED
SENSEX,PE,73900.0,WEEK,1,2025-03-11 12:04:00+05:30,55.75,58.5375,61.325,64.1125,2,2025-03-11 12:07:00+05:30,58.5375,2025-03-11 12:07:00+05:30,61.325,,,59.931250000000006,2025-03-11 12:07:00+05:30,53.93812500000001,TARGET,5.993124999999999,9.999999999999998,119.86249999999998,20,CLOSED
SENSEX,PE,73900.0,WEEK,1,2025-03-11 12:08:00+05:30,62.8,65.94,69.08,72.21999999999998,3,2025-03-11 12:08:00+05:30,65.94,2025-03-11 12:08:00+05:30,69.08,2025-03-11 12:08:00+05:30,72.21999999999998,69.080314,2025-03-11 12:08:00+05:30,62.1722826,TARGET,6.908031399999999,9.999999999999998,138.16062799999997,20,CLOSED
SENSEX,CE,74000.0,WEEK,1,2025-03-11 12:39:00+05:30,66.9,70.245,73.59000000000002,76.935,1,2025-03-11 12:40:00+05:30,70.245,,,,,70.245,2025-03-11 12:40:00+05:30,63.22050000000001,TARGET,7.024499999999996,9.999999999999993,140.48999999999992,20,CLOSED
SENSEX,CE,74000.0,WEEK,1,2025-03-11 13:19:00+05:30,45.0,47.25,49.50000000000001,51.74999999999999,3,2025-03-11 13:20:00+05:30,47.25,2025-03-11 13:20:00+05:30,49.50000000000001,2025-03-11 13:20:00+05:30,51.74999999999999,49.500225,2025-03-11 13:20:00+05:30,44.550202500000005,TARGET,4.950022499999996,9.999999999999991,99.00044999999992,20,CLOSED
SENSEX,CE,74100.0,WEEK,1,2025-03-11 13:26:00+05:30,27.2,28.56,29.92,31.279999999999998,1,2025-03-11 13:26:00+05:30,28.56,,,,,28.56,2025-03-11 13:26:00+05:30,25.704,TARGET,2.855999999999998,9.999999999999993,57.11999999999996,20,CLOSED
SENSEX,CE,74100.0,WEEK,1,2025-03-11 13:46:00+05:30,42.15,44.2575,46.365,48.4725,3,2025-03-11 13:51:00+05:30,44.2575,2025-03-11 13:51:00+05:30,46.365,2025-03-11 13:51:00+05:30,48.4725,46.365210749999996,2025-03-11 13:51:00+05:30,41.728689675,TARGET,4.636521074999997,9.999999999999995,92.73042149999995,20,CLOSED
SENSEX,CE,74100.0,WEEK,1,2025-03-11 13:54:00+05:30,50.05,52.5525,55.055,57.55749999999999,2,2025-03-11 13:54:00+05:30,52.5525,2025-03-11 13:54:00+05:30,55.055,,,53.80375,2025-03-11 13:54:00+05:30,48.423375,TARGET,5.380375000000001,10.000000000000002,107.60750000000002,20,CLOSED
SENSEX,PE,74000.0,WEEK,1,2025-03-12 10:02:00+05:30,444.9,467.145,489.39,511.63499999999993,3,2025-03-12 10:04:00+05:30,467.145,2025-03-12 10:05:00+05:30,489.39,2025-03-12 10:15:00+05:30,511.63499999999993,489.3922245,2025-03-12 10:21:00+05:30,440.45300205,TARGET,48.93922244999999,9.999999999999998,978.7844489999998,20,CLOSED
SENSEX,PE,73900.0,WEEK,1,2025-03-12 10:50:00+05:30,419.3,440.26500000000004,461.2300000000001,482.195,2,2025-03-12 10:52:00+05:30,440.26500000000004,2025-03-12 10:53:00+05:30,461.2300000000001,,,450.74750000000006,2025-03-12 11:14:00+05:30,405.67275000000006,TARGET,45.074749999999995,9.999999999999998,901.4949999999999,20,CLOSED
SENSEX,PE,73800.0,WEEK,1,2025-03-12 11:27:00+05:30,410.95,431.4975,452.045,472.5925,3,2025-03-12 11:28:00+05:30,431.4975,2025-03-12 11:37:00+05:30,452.045,2025-03-12 11:39:00+05:30,472.5925,452.04705475,2025-03-12 13:14:00+05:30,406.842349275,TARGET,45.20470547499997,9.999999999999993,904.0941094999994,20,CLOSED
SENSEX,CE,73700.0,WEEK,1,2025-03-12 12:15:00+05:30,464.0,487.20000000000005,510.40000000000003,533.5999999999999,3,2025-03-12 13:08:00+05:30,487.20000000000005,2025-03-12 13:15:00+05:30,510.40000000000003,2025-03-12 13:17:00+05:30,533.5999999999999,510.40232000000003,2025-03-12 14:16:00+05:30,612.482784,STOP_LOSS,-102.080464,-20.0,-2041.6092800000001,20,CLOSED
SENSEX,CE,74200.0,WEEK,1,2025-03-13 09:57:00+05:30,392.85,412.49250000000006,432.13500000000005,451.7775,2,2025-03-13 09:59:00+05:30,412.49250000000006,2025-03-13 10:02:00+05:30,432.13500000000005,,,422.3137500000001,2025-03-13 10:38:00+05:30,380.08237500000007,TARGET,42.231375000000014,10.000000000000002,844.6275000000003,20,CLOSED
SENSEX,PE,74200.0,WEEK,1,2025-03-13 10:45:00+05:30,308.4,323.82,339.24,354.65999999999997,3,2025-03-13 10:49:00+05:30,323.82,2025-03-13 10:52:00+05:30,339.24,2025-03-13 10:52:00+05:30,354.65999999999997,339.241542,2025-03-13 11:12:00+05:30,305.3173878,TARGET,33.924154199999975,9.999999999999993,678.4830839999995,20,CLOSED
SENSEX,PE,74200.0,WEEK,1,2025-03-13 11:26:00+05:30,348.6,366.03000000000003,383.46000000000004,400.89,3,2025-03-13 11:28:00+05:30,366.03000000000003,2025-03-13 11:29:00+05:30,383.46000000000004,2025-03-13 11:31:00+05:30,400.89,383.461743,2025-03-13 11:39:00+05:30,460.1540916,STOP_LOSS,-76.6923486,-20.0,-1533.846972,20,CLOSED
SENSEX,PE,73900.0,WEEK,1,2025-03-13 11:47:00+05:30,333.65,350.3325,367.015,383.69749999999993,1,2025-03-13 11:48:00+05:30,350.3325,,,,,350.3325,2025-03-13 11:57:00+05:30,315.29925,TARGET,35.03325000000001,10.000000000000004,700.6650000000002,20,CLOSED
SENSEX,PE,74000.0,WEEK,1,2025-03-13 13:10:00+05:30,353.7,371.385,389.07,406.75499999999994,1,2025-03-13 13:15:00+05:30,371.385,,,,,371.385,2025-03-13 13:21:00+05:30,334.2465,TARGET,37.138499999999965,9.999999999999991,742.7699999999993,20,CLOSED
SENSEX,CE,74300.0,WEEK,1,2025-03-17 09:31:00+05:30,246.25,258.5625,270.875,283.1875,3,2025-03-17 09:32:00+05:30,258.5625,2025-03-17 09:32:00+05:30,270.875,2025-03-17 09:32:00+05:30,283.1875,270.87623125,2025-03-17 09:32:00+05:30,325.0514775,STOP_LOSS,-54.17524624999999,-19.999999999999996,-1083.5049249999997,20,CLOSED
SENSEX,PE,74200.0,WEEK,1,2025-03-17 10:15:00+05:30,223.55,234.72750000000002,245.90500000000003,257.0825,3,2025-03-17 10:16:00+05:30,234.72750000000002,2025-03-17 10:16:00+05:30,245.90500000000003,2025-03-17 10:17:00+05:30,257.0825,245.90611775000002,2025-03-17 10:34:00+05:30,295.0873413,STOP_LOSS,-49.18122354999997,-19.999999999999986,-983.6244709999994,20,CLOSED
SENSEX,PE,74100.0,WEEK,1,2025-03-17 10:36:00+05:30,252.0,264.6,277.20000000000005,289.79999999999995,1,2025-03-17 10:42:00+05:30,264.6,,,,,264.6,2025-03-17 10:44:00+05:30,238.14000000000001,TARGET,26.460000000000008,10.000000000000002,529.2000000000002,20,CLOSED
SENSEX,CE,74100.0,WEEK,1,2025-03-17 10:50:00+05:30,265.65,278.9325,292.215,305.49749999999995,2,2025-03-17 10:56:00+05:30,278.9325,2025-03-17 11:02:00+05:30,292.215,,,285.57375,2025-03-17 11:05:00+05:30,257.01637500000004,TARGET,28.55737499999998,9.999999999999993,571.1474999999996,20,CLOSED
SENSEX,PE,74100.0,WEEK,1,2025-03-17 11:14:00+05:30,225.8,237.09000000000003,248.38000000000002,259.67,1,2025-03-17 11:16:00+05:30,237.09000000000003,,,,,237.09000000000003,2025-03-17 11:22:00+05:30,213.38100000000003,TARGET,23.709000000000003,10.0,474.18000000000006,20,CLOSED
SENSEX,CE,74100.0,WEEK,1,2025-03-17 11:30:00+05:30,274.95,288.6975,302.445,316.19249999999994,3,2025-03-17 11:37:00+05:30,288.6975,2025-03-17 11:38:00+05:30,302.445,2025-03-17 11:38:00+05:30,316.19249999999994,302.44637474999996,2025-03-17 11:39:00+05:30,362.93564969999994,STOP_LOSS,-60.48927494999998,-19.999999999999996,-1209.7854989999996,20,CLOSED
SENSEX,PE,74200.0,WEEK,1,2025-03-17 11:54:00+05:30,234.9,246.645,258.39000000000004,270.135,2,2025-03-17 11:55:00+05:30,246.645,2025-03-17 11:56:00+05:30,258.39000000000004,,,252.51750000000007,2025-03-17 12:00:00+05:30,227.26575000000005,TARGET,25.251750000000015,10.000000000000004,505.0350000000003,20,CLOSED
SENSEX,PE,74100.0,WEEK,1,2025-03-17 12:21:00+05:30,218.2,229.10999999999999,240.02,250.92999999999998,3,2025-03-17 12:25:00+05:30,229.10999999999999,2025-03-17 12:25:00+05:30,240.02,2025-03-17 12:25:00+05:30,250.92999999999998,240.02109099999998,2025-03-17 12:26:00+05:30,288.0253092,STOP_LOSS,-48.0042182,-20.0,-960.0843639999999,20,CLOSED
SENSEX,CE,74100.0,WEEK,1,2025-03-17 13:21:00+05:30,224.0,235.20000000000002,246.40000000000003,257.59999999999997,1,2025-03-17 13:24:00+05:30,235.20000000000002,,,,,235.20000000000002,2025-03-17 13:36:00+05:30,211.68,TARGET,23.52000000000001,10.000000000000004,470.4000000000002,20,CLOSED
SENSEX,CE,74200.0,WEEK,1,2025-03-17 14:02:00+05:30,230.4,241.92000000000002,253.44000000000003,264.96,3,2025-03-17 14:07:00+05:30,241.92000000000002,2025-03-17 14:08:00+05:30,253.44000000000003,2025-03-17 14:18:00+05:30,264.96,253.441152,2025-03-17 14:22:00+05:30,228.09703679999998,TARGET,25.344115200000005,10.000000000000002,506.8823040000001,20,CLOSED
SENSEX,CE,74700.0,WEEK,1,2025-03-18 09:31:00+05:30,244.45,256.6725,268.895,281.11749999999995,3,2025-03-18 09:32:00+05:30,256.6725,2025-03-18 09:32:00+05:30,268.895,2025-03-18 09:33:00+05:30,281.11749999999995,268.89622225,2025-03-18 09:34:00+05:30,242.006600025,TARGET,26.889622224999982,9.999999999999993,537.7924444999996,20,CLOSED
SENSEX,CE,74800.0,WEEK,1,2025-03-18 10:00:00+05:30,239.4,251.37,263.34000000000003,275.31,3,2025-03-18 10:00:00+05:30,251.37,2025-03-18 10:00:00+05:30,263.34000000000003,2025-03-18 10:00:00+05:30,275.31,263.341197,2025-03-18 10:00:00+05:30,237.00707730000002,TARGET,26.334119700000002,10.0,526.682394,20,CLOSED
SENSEX,CE,75000.0,WEEK,1,2025-03-18 10:29:00+05:30,253.6,266.28000000000003,278.96000000000004,291.64,1,2025-03-18 10:29:00+05:30,266.28000000000003,,,,,266.28000000000003,2025-03-18 10:29:00+05:30,239.65200000000004,TARGET,26.627999999999986,9.999999999999993,532.5599999999997,20,CLOSED
SENSEX,PE,75000.0,WEEK,1,2025-03-18 10:57:00+05:30,148.4,155.82000000000002,163.24,170.66,1,2025-03-18 10:57:00+05:30,155.82000000000002,,,,,155.82000000000002,2025-03-18 10:57:00+05:30,140.23800000000003,TARGET,15.581999999999994,9.999999999999995,311.6399999999999,20,CLOSED
SENSEX,PE,75000.0,WEEK,1,2025-03-18 11:25:00+05:30,121.75,127.8375,133.925,140.0125,1,2025-03-18 11:27:00+05:30,127.8375,,,,,127.8375,2025-03-18 11:29:00+05:30,115.05375000000001,TARGET,12.783749999999998,9.999999999999998,255.67499999999995,20,CLOSED
SENSEX,PE,75000.0,WEEK,1,2025-03-18 12:25:00+05:30,100.65,105.6825,110.71500000000002,115.7475,3,2025-03-18 12:27:00+05:30,105.6825,2025-03-18 12:27:00+05:30,110.71500000000002,2025-03-18 12:27:00+05:30,115.7475,110.71550325,2025-03-18 12:28:00+05:30,132.8586039,STOP_LOSS,-22.143100649999994,-19.999999999999996,-442.8620129999999,20,CLOSED
SENSEX,PE,74900.0,WEEK,1,2025-03-18 12:33:00+05:30,160.5,168.525,176.55,184.575,3,2025-03-18 12:33:00+05:30,168.525,2025-03-18 12:33:00+05:30,176.55,2025-03-18 12:33:00+05:30,184.575,176.5508025,2025-03-18 12:33:00+05:30,158.89572225,TARGET,17.655080249999997,9.999999999999998,353.10160499999995,20,CLOSED
SENSEX,PE,74800.0,WEEK,1,2025-03-18 12:37:00+05:30,137.45,144.3225,151.195,158.06749999999997,1,2025-03-18 12:38:00+05:30,144.3225,,,,,144.3225,2025-03-18 12:38:00+05:30,129.89025,TARGET,14.432249999999982,9.999999999999988,288.64499999999964,20,CLOSED
SENSEX,CE,74900.0,WEEK,1,2025-03-18 12:59:00+05:30,135.4,142.17000000000002,148.94000000000003,155.71,3,2025-03-18 13:00:00+05:30,142.17000000000002,2025-03-18 13:00:00+05:30,148.94000000000003,2025-03-18 13:00:00+05:30,155.71,148.94067700000002,2025-03-18 13:00:00+05:30,134.04660930000003,TARGET,14.894067699999994,9.999999999999993,297.8813539999999,20,CLOSED
SENSEX,CE,75000.0,WEEK,1,2025-03-18 13:15:00+05:30,124.7,130.935,137.17000000000002,143.405,3,2025-03-18 13:16:00+05:30,130.935,2025-03-18 13:16:00+05:30,137.17000000000002,2025-03-18 13:16:00+05:30,143.405,137.1706235,2025-03-18 13:16:00+05:30,123.45356115000001,TARGET,13.717062349999992,9.999999999999993,274.34124699999984,20,CLOSED
SENSEX,PE,75100.0,WEEK,1,2025-03-18 14:14:00+05:30,57.2,60.06,62.92000000000001,65.78,2,2025-03-18 14:14:00+05:30,60.06,2025-03-18 14:14:00+05:30,62.92000000000001,,,61.49000000000001,2025-03-18 14:14:00+05:30,55.34100000000001,TARGET,6.149000000000001,10.0,122.98000000000002,20,CLOSED
SENSEX,CE,75500.0,WEEK,1,2025-03-19 10:23:00+05:30,528.95,555.3975,581.8450000000001,608.2925,1,2025-03-19 10:24:00+05:30,555.3975,,,,,555.3975,2025-03-19 10:48:00+05:30,499.85775000000007,TARGET,55.53974999999997,9.999999999999993,1110.7949999999994,20,CLOSED
SENSEX,PE,75400.0,WEEK,1,2025-03-19 10:49:00+05:30,397.8,417.69000000000005,437.58000000000004,457.46999999999997,1,2025-03-19 10:52:00+05:30,417.69000000000005,,,,,417.69000000000005,2025-03-19 10:57:00+05:30,375.92100000000005,TARGET,41.769000000000005,10.0,835.3800000000001,20,CLOSED
SENSEX,CE,75500.0,WEEK,1,2025-03-19 12:23:00+05:30,512.4,538.02,563.64,589.2599999999999,1,2025-03-19 12:49:00+05:30,538.02,,,,,538.02,2025-03-19 13:09:00+05:30,484.218,TARGET,53.801999999999964,9.999999999999993,1076.0399999999993,20,CLOSED
SENSEX,CE,76000.0,WEEK,1,2025-03-20 09:34:00+05:30,443.15,465.3075,487.46500000000003,509.62249999999995,3,2025-03-20 12:48:00+05:30,465.3075,2025-03-20 13:10:00+05:30,487.46500000000003,2025-03-20 13:10:00+05:30,509.62249999999995,487.46721575,2025-03-20 13:14:00+05:30,584.9606589,STOP_LOSS,-97.49344315000002,-20.000000000000004,-1949.8688630000004,20,CLOSED
SENSEX,CE,76400.0,WEEK,1,2025-03-21 09:34:00+05:30,408.7,429.135,449.57000000000005,470.00499999999994,3,2025-03-21 09:37:00+05:30,429.135,2025-03-21 09:41:00+05:30,449.57000000000005,2025-03-21 09:41:00+05:30,470.00499999999994,449.5720435,2025-03-21 10:29:00+05:30,539.4864522,STOP_LOSS,-89.91440870000002,-20.000000000000004,-1798.2881740000005,20,CLOSED
SENSEX,CE,76700.0,WEEK,1,2025-03-21 10:46:00+05:30,406.7,427.035,447.37,467.7049999999999,3,2025-03-21 10:47:00+05:30,427.035,2025-03-21 10:47:00+05:30,447.37,2025-03-21 10:48:00+05:30,467.7049999999999,447.3720335,2025-03-21 10:53:00+05:30,536.8464402,STOP_LOSS,-89.47440669999997,-19.999999999999996,-1789.4881339999995,20,CLOSED
SENSEX,CE,76900.0,WEEK,1,2025-03-21 11:33:00+05:30,412.3,432.915,453.53000000000003,474.145,2,2025-03-21 12:21:00+05:30,432.915,2025-03-21 12:21:00+05:30,453.53000000000003,,,443.2225,2025-03-21 12:21:00+05:30,398.90025,TARGET,44.32225,10.0,886.4449999999999,20,CLOSED
SENSEX,CE,77400.0,WEEK,1,2025-03-24 09:48:00+05:30,315.4,331.17,346.94,362.7099999999999,3,2025-03-24 09:50:00+05:30,331.17,2025-03-24 09:50:00+05:30,346.94,2025-03-24 09:56:00+05:30,362.7099999999999,346.94157699999994,2025-03-24 09:58:00+05:30,416.3298923999999,STOP_LOSS,-69.38831539999995,-19.99999999999999,-1387.766307999999,20,CLOSED
SENSEX,CE,77600.0,WEEK,1,2025-03-24 10:37:00+05:30,357.55,375.4275,393.30500000000006,411.1825,3,2025-03-24 10:41:00+05:30,375.4275,2025-03-24 10:47:00+05:30,393.30500000000006,2025-03-24 10:51:00+05:30,411.1825,393.30678775,2025-03-24 10:58:00+05:30,471.9681453,STOP_LOSS,-78.66135754999999,-20.0,-1573.2271509999998,20,CLOSED
SENSEX,PE,77700.0,WEEK,1,2025-03-24 11:42:00+05:30,278.6,292.53000000000003,306.46000000000004,320.39,1,2025-03-24 11:43:00+05:30,292.53000000000003,,,,,292.53000000000003,2025-03-24 11:45:00+05:30,263.27700000000004,TARGET,29.252999999999986,9.999999999999993,585.0599999999997,20,CLOSED
SENSEX,CE,77800.0,WEEK,1,2025-03-24 11:57:00+05:30,335.3,352.06500000000005,368.83000000000004,385.59499999999997,3,2025-03-24 12:12:00+05:30,352.06500000000005,2025-03-24 12:17:00+05:30,368.83000000000004,2025-03-24 12:18:00+05:30,385.59499999999997,368.8316765,2025-03-24 12:57:00+05:30,331.94850885,TARGET,36.88316765000002,10.000000000000005,737.6633530000004,20,CLOSED
